,Metric,Timestep,Img_Type,Parameter,Difference,Mean_Similarity_Measure,Std_Similarity_Measure
1897,histogram intersection ,1050,oxygen,cell_cycle,9.0,0.64975390625,0.2563392543191564
1898,histogram intersection ,1050,oxygen,cell_cycle,8.0,0.656705126953125,0.2478484684405614
1899,histogram intersection ,1050,oxygen,cell_cycle,7.0,0.6803102294921874,0.2340666493542718
1900,histogram intersection ,1050,oxygen,cell_cycle,6.0,0.6891870849609375,0.2210197201931483
1901,histogram intersection ,1050,oxygen,cell_cycle,5.0,0.7055692138671875,0.2076950037033988
1902,histogram intersection ,1050,oxygen,cell_cycle,4.0,0.7138068603515625,0.1978369149726103
1903,histogram intersection ,1050,oxygen,cell_cycle,3.0,0.730609326171875,0.1829673576879194
1904,histogram intersection ,1050,oxygen,cell_cycle,2.0,0.739137109375,0.1787307277321384
1905,histogram intersection ,1050,oxygen,cell_cycle,1.0,0.7451750244140625,0.1766714719841104
1906,histogram intersection ,1050,oxygen,cell_cycle,0.0,0.74429873046875,0.1833168725608879
1907,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,23.0,0.87683896484375,0.0934111850101813
1908,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,22.0,0.89203720703125,0.1072982026566003
1909,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,21.0,0.8727911865234375,0.1210596129168951
1910,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,20.0,0.8822994140625,0.1180415941082028
1911,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,19.0,0.881043115234375,0.1092769504279564
1912,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,18.0,0.8908010498046876,0.0958927537635459
1913,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,17.0,0.887739892578125,0.1011578797362132
1914,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,16.0,0.89365947265625,0.0854905977472975
1915,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,15.0,0.8875419921875,0.0988507982913533
1916,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,14.0,0.8798885009765625,0.1044532033930293
1917,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,13.0,0.8959989990234375,0.0904492349473102
1918,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,12.0,0.89395478515625,0.0974740952333098
1919,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,11.0,0.89207900390625,0.091437336592564
1920,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,10.0,0.8861177978515625,0.0999818372676374
1921,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,9.0,0.8886631591796875,0.0931153080606026
1922,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,8.0,0.88772080078125,0.0977400693448626
1923,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,7.0,0.88668525390625,0.1035336099155207
1924,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,6.0,0.8924981201171875,0.0981150701420904
1925,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,5.0,0.8885303955078125,0.0975446494521652
1926,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,4.0,0.886151025390625,0.1000523602719476
1927,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,3.0,0.895816259765625,0.0914739522430218
1928,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,2.0,0.8818974609375,0.0981512763734708
1929,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,1.0,0.88860537109375,0.0970235542028935
1930,histogram intersection ,1050,cells_densities,average_cancer_oxygen_consumption,0.0,0.894255810546875,0.0916194000656051
1931,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,23.0,0.870565283203125,0.0976580035569002
1932,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,22.0,0.885442236328125,0.1172454079901145
1933,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,21.0,0.872389111328125,0.0956270760848001
1934,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,20.0,0.877233056640625,0.1048480025076955
1935,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,19.0,0.89278173828125,0.0942879605267993
1936,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,18.0,0.885561279296875,0.0871637843699341
1937,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,17.0,0.89053359375,0.0904671922278289
1938,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,16.0,0.884736376953125,0.0913255644009257
1939,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,15.0,0.889895751953125,0.0875532431161248
1940,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,14.0,0.8799533447265625,0.1052850563097217
1941,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,13.0,0.8914907470703125,0.0860903651251566
1942,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,12.0,0.897697216796875,0.0927386017178107
1943,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,11.0,0.893961767578125,0.0950878114482718
1944,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,10.0,0.880086962890625,0.0993512620613323
1945,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,9.0,0.8901314208984376,0.0942388541024493
1946,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,8.0,0.8886088623046875,0.0989589010710746
1947,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,7.0,0.8961898193359376,0.0978526449414685
1948,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,6.0,0.8930759521484375,0.0944359348235548
1949,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,5.0,0.895294921875,0.0913784023856931
1950,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,4.0,0.884409716796875,0.0997294570314996
1951,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,3.0,0.8962590087890625,0.0950825107620483
1952,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,2.0,0.8864649658203125,0.1002463186436397
1953,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,1.0,0.8947927734375,0.0997920132797263
1954,histogram intersection ,1050,cells_densities,average_healthy_oxygen_consumption,0.0,0.890349365234375,0.0987417993155345
1955,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.6386086956521739,0.8940953125,0.0855812404472375
1956,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.6104347826086957,0.8887819580078125,0.0991624082825962
1957,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.5822608695652174,0.8910250732421875,0.1003074778913819
1958,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.5540869565217391,0.8879707275390625,0.1018253177451923
1959,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.5259130434782608,0.8885549560546875,0.0987173394487897
1960,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.4977391304347826,0.8880413330078125,0.098432180158192
1961,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.4695652173913043,0.8908640869140625,0.094653294138855
1962,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.4413913043478261,0.8906416748046875,0.0962536941894155
1963,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.4132173913043478,0.8912147216796875,0.0961847610764544
1964,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.3850434782608696,0.888954150390625,0.0999535067485432
1965,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.3568695652173913,0.891015576171875,0.0951896408576569
1966,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.328695652173913,0.8882512451171874,0.0979717998594482
1967,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.3005217391304348,0.8891123046875,0.0968383917961847
1968,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.2723478260869565,0.889821435546875,0.0943218665474176
1969,histogram intersection ,1050,cells_densities,average_cancer_glucose_absorption,0.2441739130434782,0.88723994140625,0.0971956891810655
1971,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.4257391304347825,0.8870361083984375,0.1026483355509353
1972,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.4069565217391303,0.889236376953125,0.0984068126774919
1973,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.3881739130434782,0.8887853515625,0.099865059335506
1974,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.3693913043478261,0.8896665283203125,0.0994203576181509
1975,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.3506086956521739,0.8906669921875,0.0961996185099875
1976,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.3318260869565217,0.8921069580078125,0.0978211097419709
1977,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.3130434782608695,0.8902718505859375,0.0969628488051667
1978,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.2942608695652173,0.8902095947265625,0.097359384593908
1979,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.2754782608695652,0.888201171875,0.0968074083534659
1980,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.256695652173913,0.8896203857421875,0.0976420091233909
1981,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.2379130434782608,0.889379248046875,0.0979713469023441
1982,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.2191304347826086,0.88939169921875,0.0965933057223284
1983,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.2003478260869565,0.8904264404296875,0.0957522979350743
1984,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.1815652173913043,0.8889958251953125,0.0978117572391784
1985,histogram intersection ,1050,cells_densities,average_healthy_glucose_absorption,0.1627826086956521,0.8901961669921875,0.0969552846318385
1987,histogram intersection ,1050,cells_densities,cell_cycle,27.0,0.8480982666015625,0.0996288918287083
1988,histogram intersection ,1050,cells_densities,cell_cycle,26.0,0.838757568359375,0.1094344687504997
1989,histogram intersection ,1050,cells_densities,cell_cycle,25.0,0.8252006103515624,0.1138777755157005
1990,histogram intersection ,1050,cells_densities,cell_cycle,24.0,0.8081191650390624,0.1135102293074507
1991,histogram intersection ,1050,cells_densities,cell_cycle,23.0,0.80264853515625,0.1086090888236354
1992,histogram intersection ,1050,cells_densities,cell_cycle,22.0,0.795246142578125,0.1069150935601054
1993,histogram intersection ,1050,cells_densities,cell_cycle,21.0,0.7959017333984375,0.1027022340683805
1994,histogram intersection ,1050,cells_densities,cell_cycle,20.0,0.800299365234375,0.099983608605234
1995,histogram intersection ,1050,cells_densities,cell_cycle,19.0,0.8076731689453125,0.0978342884285436
1996,histogram intersection ,1050,cells_densities,cell_cycle,18.0,0.8126761474609375,0.0978395589559417
1997,histogram intersection ,1050,cells_densities,cell_cycle,17.0,0.8217184326171875,0.0984338964602907
1998,histogram intersection ,1050,cells_densities,cell_cycle,16.0,0.8315570556640625,0.0973923328245358
1999,histogram intersection ,1050,cells_densities,cell_cycle,15.0,0.844028369140625,0.0993027903789867
2000,histogram intersection ,1050,cells_densities,cell_cycle,14.0,0.8547396240234375,0.097831646479716
2001,histogram intersection ,1050,cells_densities,cell_cycle,13.0,0.862131689453125,0.0980310125661327
2002,histogram intersection ,1050,cells_densities,cell_cycle,12.0,0.8719820068359375,0.099055511478737
2003,histogram intersection ,1050,cells_densities,cell_cycle,11.0,0.879234033203125,0.0967230451136248
2004,histogram intersection ,1050,cells_densities,cell_cycle,10.0,0.88782314453125,0.0940985090594191
2005,histogram intersection ,1050,cells_densities,cell_cycle,9.0,0.89507265625,0.0918188012255198
2006,histogram intersection ,1050,cells_densities,cell_cycle,8.0,0.9020560546875,0.0878957612883953
2007,histogram intersection ,1050,cells_densities,cell_cycle,7.0,0.9091966552734376,0.0848201685461787
2008,histogram intersection ,1050,cells_densities,cell_cycle,6.0,0.91524462890625,0.0796299010539562
2009,histogram intersection ,1050,cells_densities,cell_cycle,5.0,0.9226586669921876,0.0726820724876681
2010,histogram intersection ,1050,cells_densities,cell_cycle,4.0,0.93087685546875,0.0665826565993448
2011,histogram intersection ,1050,cells_densities,cell_cycle,3.0,0.9374572021484376,0.0601439371611277
2012,histogram intersection ,1050,cells_densities,cell_cycle,2.0,0.9438648681640625,0.0537892212541962
2013,histogram intersection ,1050,cells_densities,cell_cycle,1.0,0.9497767578125,0.0470388719539587
2014,histogram intersection ,1050,cells_densities,cell_cycle,0.0,0.9516312255859376,0.0453767552796535
2015,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,23.0,0.2369237730862752,0.1105947876081139
2016,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,22.0,0.2276893971046544,0.1340940852658206
2017,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,21.0,0.2386792663742586,0.1235266180411997
2018,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,20.0,0.2298221526883198,0.1337978539000506
2019,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,19.0,0.2397223706305176,0.1260263145314964
2020,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,18.0,0.2459856222623883,0.1187493536401448
2021,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,17.0,0.237069446259292,0.1224870739106976
2022,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,16.0,0.2327056546548644,0.1253320926626054
2023,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,15.0,0.2385967230686325,0.1251923558932316
2024,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,14.0,0.2191520144344376,0.1300641633230524
2025,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,13.0,0.2410700798172312,0.1223684782094806
2026,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,12.0,0.2343308761139689,0.1293704107244068
2027,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,11.0,0.2380503118052248,0.1265579526461828
2028,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,10.0,0.2319095938464995,0.126076516959758
2029,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,9.0,0.2312260352401125,0.1299458331173313
2030,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,8.0,0.2312510126218228,0.1246375629579288
2031,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,7.0,0.2336716240591519,0.1258903366750083
2032,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,6.0,0.2409459279683646,0.126935479694827
2033,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,5.0,0.2313472377351254,0.1300687255810588
2034,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,4.0,0.2289231007543356,0.12976440168653
2035,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,3.0,0.2356793963425102,0.1264292768598905
2036,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,2.0,0.222868534063671,0.1317647139257923
2037,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,1.0,0.2286665932842427,0.1268878421126816
2038,jaccard coefficient,1050,cells_types,average_cancer_oxygen_consumption,0.0,0.2315818855259834,0.1254465483314379
2039,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,23.0,0.2374665427099232,0.1230665346476591
2040,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,22.0,0.2337367206709002,0.1322010902613267
2041,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,21.0,0.2114684967908508,0.1311346699702688
2042,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,20.0,0.2292304479812658,0.1234070578358128
2043,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,19.0,0.2409872479269227,0.1211130953530794
2044,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,18.0,0.2318242319445598,0.1207126070398864
2045,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,17.0,0.2209129861669858,0.1269757494277402
2046,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,16.0,0.2278830221176227,0.1287895402790783
2047,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,15.0,0.2337181520334454,0.1224117496838535
2048,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,14.0,0.2420335546772783,0.1140651868631702
2049,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,13.0,0.2395280037414629,0.1216037383199212
2050,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,12.0,0.2281569490034468,0.134443976779939
2051,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,11.0,0.2344014161219218,0.1298825776138473
2052,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,10.0,0.2251252598600246,0.1266700885378739
2053,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,9.0,0.2346178381890862,0.1237202266774994
2054,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,8.0,0.225128425004337,0.1271870468446844
2055,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,7.0,0.245819065335626,0.127107693976776
2056,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,6.0,0.241374398710981,0.1252585838983218
2057,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,5.0,0.2298895700821622,0.1324526334255306
2058,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,4.0,0.2188716609293811,0.1298832440638975
2059,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,3.0,0.2311685759584529,0.1314961116106644
2060,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,2.0,0.2307487569852955,0.1265126673215662
2061,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,1.0,0.2342362406130409,0.1285095839790717
2062,jaccard coefficient,1050,cells_types,average_healthy_oxygen_consumption,0.0,0.2374573945446579,0.1270918924940661
2063,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.6386086956521739,0.2534283559231756,0.1134778632038367
2064,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.6104347826086957,0.239166499467616,0.1243016176463596
2065,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.5822608695652174,0.2341812103823952,0.1280679980935894
2066,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.5540869565217391,0.2318764557058269,0.1273403651796824
2067,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.5259130434782608,0.2323493053924669,0.127952048953739
2068,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.4977391304347826,0.231887503560847,0.1265140326382594
2069,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.4695652173913043,0.2325498479899325,0.1285521674354185
2070,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.4413913043478261,0.2325614566603209,0.1279931399930142
2071,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.4132173913043478,0.2339973987181935,0.1276030261695786
2072,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.3850434782608696,0.2334011934848837,0.1269081325408484
2073,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.3568695652173913,0.2337462730416578,0.1265144448063065
2074,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.328695652173913,0.2341817143852889,0.1275577204794459
2075,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.3005217391304348,0.2287503191107029,0.1286184429990648
2076,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.2723478260869565,0.2331305367297089,0.1271524136337439
2077,jaccard coefficient,1050,cells_types,average_cancer_glucose_absorption,0.2441739130434782,0.233009886948846,0.1281818910067121
2079,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.4257391304347825,0.2441564153099294,0.119728648115858
2080,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.4069565217391303,0.2401145194032727,0.1221168308434253
2081,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.3881739130434782,0.2368080743519578,0.1234952675523184
2082,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.3693913043478261,0.2324989827531863,0.1268549638418184
2083,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.3506086956521739,0.2357346981490678,0.1259954228838305
2084,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.3318260869565217,0.2355300532347541,0.1271460272676095
2085,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.3130434782608695,0.2365319206511406,0.1259679310749643
2086,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.2942608695652173,0.2355797069862465,0.1270589225948704
2087,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.2754782608695652,0.2331239093680425,0.1272008250851503
2088,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.256695652173913,0.2332245575159253,0.1271581023173293
2089,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.2379130434782608,0.232438731474952,0.1282585767852651
2090,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.2191304347826086,0.232905028341002,0.1274890847110747
2091,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.2003478260869565,0.2339474144137591,0.12755238875613
2092,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.1815652173913043,0.2325578073528378,0.127436611580849
2093,jaccard coefficient,1050,cells_types,average_healthy_glucose_absorption,0.1627826086956521,0.2339890853730768,0.1271080727595162
2095,jaccard coefficient,1050,cells_types,cell_cycle,27.0,0.0017693640784702,0.0044918253907665
2096,jaccard coefficient,1050,cells_types,cell_cycle,26.0,0.0038240191921696,0.0087722464523655
2097,jaccard coefficient,1050,cells_types,cell_cycle,25.0,0.0109548192265111,0.021344112722111
2098,jaccard coefficient,1050,cells_types,cell_cycle,24.0,0.0281922819842201,0.0447749812604342
2099,jaccard coefficient,1050,cells_types,cell_cycle,23.0,0.0442018242689664,0.0629793552630976
2100,jaccard coefficient,1050,cells_types,cell_cycle,22.0,0.0639863656562333,0.0802516220483905
2101,jaccard coefficient,1050,cells_types,cell_cycle,21.0,0.0836901874813098,0.0933346481853629
2102,jaccard coefficient,1050,cells_types,cell_cycle,20.0,0.1066742134896705,0.1054492986099935
2103,jaccard coefficient,1050,cells_types,cell_cycle,19.0,0.1242884140505928,0.1133587950160237
2104,jaccard coefficient,1050,cells_types,cell_cycle,18.0,0.1386017202803215,0.1177200720399586
2105,jaccard coefficient,1050,cells_types,cell_cycle,17.0,0.1565626654860825,0.1197153121582466
2106,jaccard coefficient,1050,cells_types,cell_cycle,16.0,0.1713810034664134,0.1232326005971998
2107,jaccard coefficient,1050,cells_types,cell_cycle,15.0,0.1845893063944554,0.1254082387507424
2108,jaccard coefficient,1050,cells_types,cell_cycle,14.0,0.1982590088151351,0.1241491980422596
2109,jaccard coefficient,1050,cells_types,cell_cycle,13.0,0.2078604820039185,0.1241014753202401
2110,jaccard coefficient,1050,cells_types,cell_cycle,12.0,0.2153596943674336,0.1236117106448454
2111,jaccard coefficient,1050,cells_types,cell_cycle,11.0,0.2238807027929158,0.1197401047652439
2112,jaccard coefficient,1050,cells_types,cell_cycle,10.0,0.2326263342246391,0.1167605268597524
2113,jaccard coefficient,1050,cells_types,cell_cycle,9.0,0.2435454882973571,0.1131485405401112
2114,jaccard coefficient,1050,cells_types,cell_cycle,8.0,0.2531574396561581,0.1064326188840017
2115,jaccard coefficient,1050,cells_types,cell_cycle,7.0,0.2613939814235066,0.103158219370243
2116,jaccard coefficient,1050,cells_types,cell_cycle,6.0,0.2729619714267048,0.0947980564674186
2117,jaccard coefficient,1050,cells_types,cell_cycle,5.0,0.2820085408438053,0.0900813218172603
2118,jaccard coefficient,1050,cells_types,cell_cycle,4.0,0.2937475914173936,0.0805613007780125
2119,jaccard coefficient,1050,cells_types,cell_cycle,3.0,0.3067530838967238,0.0712685672130905
2120,jaccard coefficient,1050,cells_types,cell_cycle,2.0,0.3186798043505384,0.0641771304241867
2121,jaccard coefficient,1050,cells_types,cell_cycle,1.0,0.3297077831080302,0.056473303415472
2122,jaccard coefficient,1050,cells_types,cell_cycle,0.0,0.3338693601698616,0.0536603795365428
2123,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,23.0,0.71729423828125,0.1922818056133196
2124,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,22.0,0.643511767578125,0.2530690908610502
2125,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,21.0,0.7135923583984375,0.2079119790544438
2126,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,20.0,0.6746240966796875,0.2390067121129723
2127,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,19.0,0.68232548828125,0.2420497111319954
2128,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,18.0,0.69457646484375,0.2328263688508547
2129,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,17.0,0.685582177734375,0.2282791204295532
2130,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,16.0,0.6856597412109375,0.233317423425796
2131,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,15.0,0.6804200927734375,0.2349484448619099
2132,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,14.0,0.65499873046875,0.249732827132318
2133,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,13.0,0.6987406494140626,0.2265099383137377
2134,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,12.0,0.68550341796875,0.2462958631692556
2135,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,11.0,0.6859953125,0.2352477276534418
2136,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,10.0,0.675090966796875,0.2428603951839766
2137,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,9.0,0.6705108642578125,0.2430206923995193
2138,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,8.0,0.6865995361328125,0.2309625756716406
2139,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,7.0,0.683225048828125,0.2267888382242268
2140,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,6.0,0.684518017578125,0.2466814917175518
2141,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,5.0,0.686962646484375,0.2400326435418408
2142,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,4.0,0.68251064453125,0.2397032940614548
2143,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,3.0,0.67838681640625,0.248353232298853
2144,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,2.0,0.670257568359375,0.242223806081024
2145,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,1.0,0.66975615234375,0.2466763156869506
2146,histogram intersection ,950,glucose,average_cancer_oxygen_consumption,0.0,0.67684990234375,0.246579967034812
2147,histogram intersection ,950,glucose,average_healthy_oxygen_consumption,23.0,0.6960474365234375,0.2285006947905818
2148,histogram intersection ,950,glucose,average_healthy_oxygen_consumption,22.0,0.6977196044921875,0.2448193266566295
2149,histogram intersection ,950,glucose,average_healthy_oxygen_consumption,21.0,0.6166734130859375,0.2789646653330568
2150,histogram intersection ,950,glucose,average_healthy_oxygen_consumption,20.0,0.6787309814453125,0.2487880477081496
2151,histogram intersection ,950,glucose,average_healthy_oxygen_consumption,19.0,0.6801390625,0.2470890740887555
2152,histogram intersection ,950,glucose,average_healthy_oxygen_consumption,18.0,0.6996304931640625,0.2320341832162109
2153,histogram intersection ,950,glucose,average_healthy_oxygen_consumption,17.0,0.6468981201171875,0.2711643569519478
