,Metric,Timestep,Img_Type,Parameter,Difference,Mean_Similarity_Measure,Std_Similarity_Measure
1533,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.288,0.93211884765625,0.0410816587511646
1534,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.2699999999999999,0.9327372802734376,0.0409311587644947
1535,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.252,0.9333929931640624,0.0408751836961517
1536,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.2339999999999999,0.9320461181640624,0.0421568972261413
1537,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.2159999999999999,0.9319205078125,0.0425945478261336
1538,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.1979999999999999,0.9321901123046876,0.0424173024908066
1539,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.18,0.930958740234375,0.0440198533333018
1540,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.1619999999999999,0.9307798583984376,0.0436411796747025
1541,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.144,0.931822314453125,0.0432855906643191
1542,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.126,0.931785205078125,0.0433431865949531
1543,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.1079999999999999,0.9308044189453124,0.0436420905443783
1544,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.09,0.9325989990234376,0.042429617180377
1545,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.072,0.931244091796875,0.0424972558358278
1546,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.0539999999999999,0.9319771728515625,0.0426083142671721
1547,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.036,0.932158837890625,0.04283623306896
1548,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.018,0.9317007080078124,0.0427908136162291
1549,histogram intersection ,350,cells_densities,average_healthy_glucose_absorption,0.0,0.931761572265625,0.042799418447874
1550,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.648,0.4329900436204354,0.1040385857405881
1551,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.621,0.4288803584560521,0.1105765432420048
1552,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.594,0.4282592770946716,0.1072614587922623
1553,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.567,0.4250205309223825,0.1082058748201682
1554,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.54,0.4237047095721333,0.107147178941284
1555,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.513,0.4235451837899689,0.1078937798777895
1556,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.486,0.4225655340585704,0.1069234930014201
1557,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.459,0.4222330662290243,0.1070405918902904
1558,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.432,0.4227470473229515,0.1069852994566886
1559,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.4049999999999999,0.4226848251230363,0.107463642607017
1560,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.378,0.4221294697487447,0.1072892865298447
1561,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.351,0.4205050865355962,0.1069335683164754
1562,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.324,0.4216811677135758,0.1058037104144596
1563,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.297,0.4203225837601781,0.1065972771550181
1564,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.27,0.4217488644890902,0.1073443406768969
1565,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.243,0.4222628791692536,0.1073636558189407
1566,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.216,0.4208599114200601,0.1076730351035651
1567,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.189,0.4217206026378461,0.1071551878239348
1568,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.162,0.4216553418436868,0.1069626921836555
1569,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.135,0.4245846222996119,0.1074326878636732
1570,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.108,0.4228645989179527,0.1088436808221258
1571,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.081,0.4179370282293941,0.1081536452641478
1572,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.054,0.4206263149079187,0.1073303301258443
1573,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.027,0.4226432404251666,0.1072477962122225
1574,jaccard coefficient,350,cells_types,average_cancer_glucose_absorption,0.0,0.4232584051080158,0.1074655859976394
1575,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.432,0.4177507712618361,0.0997764085113595
1576,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.414,0.4244585836160113,0.1074446408371518
1577,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.3959999999999999,0.4216111015442384,0.1072145412927087
1578,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.3779999999999999,0.4230144242971224,0.1070628995503471
1579,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.36,0.4252162764354214,0.106263535808783
1582,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.306,0.4212017627208561,0.1063325169833745
1583,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.288,0.4229971348105166,0.106700806017437
1584,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.2699999999999999,0.4244907617109189,0.1054989279940625
1585,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.252,0.422757877024626,0.1066399271766182
1589,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.18,0.4238982440935949,0.1080627754797964
1591,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.144,0.4223335069196774,0.1072775544651363
1592,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.126,0.4238761812452475,0.1082233982180011
1593,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.1079999999999999,0.4219070997974638,0.1070852432426167
1594,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.09,0.4222035629276925,0.1071677059460355
1595,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.072,0.4217281166411033,0.1078278995903351
1596,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.0539999999999999,0.4210003800323477,0.1059627901406429
1597,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.036,0.4227963028727294,0.1075859287799232
1598,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.018,0.4213606628185489,0.1062282326587164
1599,jaccard coefficient,350,cells_types,average_healthy_glucose_absorption,0.0,0.4203240594220306,0.1081229512955511
1600,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,23.0,0.6401537841796875,0.2917627072241244
1601,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,22.0,0.579293212890625,0.3062372376230158
1602,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,21.0,0.6404856201171875,0.292536498402296
1603,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,20.0,0.59568369140625,0.2879688350559218
1604,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,19.0,0.6605818359375,0.2508431258893925
1605,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,18.0,0.5907982421875,0.2831146004250891
1606,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,17.0,0.6083055419921874,0.2794872539433778
1607,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,16.0,0.6431130859375,0.2593024231865153
1608,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,15.0,0.643687939453125,0.2499754349682693
1609,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,14.0,0.63092060546875,0.2727016013063985
1610,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,13.0,0.61646337890625,0.2746910337630929
1611,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,12.0,0.619750048828125,0.2726795148117008
1612,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,11.0,0.641986767578125,0.2641177806602346
1613,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,10.0,0.6150026611328125,0.276840501352753
1614,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,9.0,0.61006943359375,0.2749456696581719
1615,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,8.0,0.61621044921875,0.2856856143870828
1616,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,7.0,0.658944482421875,0.2526409869824534
1617,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,6.0,0.622213330078125,0.2744920852722134
1618,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,5.0,0.6441003173828125,0.2619640036265243
1619,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,4.0,0.644975146484375,0.2577735066083574
1620,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,3.0,0.6434161865234375,0.259638987515513
1621,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,2.0,0.614892333984375,0.274323537210224
1622,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,1.0,0.647308154296875,0.2549397941151285
1623,histogram intersection ,1050,glucose,average_cancer_oxygen_consumption,0.0,0.6424079833984375,0.2687466752745315
1624,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,23.0,0.611375634765625,0.2743564633047973
1625,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,22.0,0.653589306640625,0.2823654529816802
1626,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,21.0,0.6512156494140625,0.2587288875341758
1627,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,20.0,0.6116859619140625,0.2636935000472195
1628,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,19.0,0.62578837890625,0.274780578192006
1629,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,18.0,0.675448876953125,0.2392558571236612
1630,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,17.0,0.6520024169921875,0.2454721676895586
1631,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,16.0,0.61061826171875,0.2809009369364825
1632,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,15.0,0.63588466796875,0.2682472333644357
1633,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,14.0,0.647446142578125,0.2519718737734029
1634,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,13.0,0.623793701171875,0.2774161917753992
1635,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,12.0,0.6296571044921875,0.2696588237319727
1636,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,11.0,0.6285604248046875,0.2733047781040065
1637,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,10.0,0.6393316162109375,0.2633298666549855
1638,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,9.0,0.6370775146484375,0.2709557088993856
1639,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,8.0,0.616062548828125,0.2834880540022917
1640,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,7.0,0.6341763671875,0.2691768955251482
1641,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,6.0,0.6332943603515625,0.2615972707291054
1642,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,5.0,0.6306391357421876,0.2694869306439046
1643,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,4.0,0.6290344970703124,0.2661428161649042
1644,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,3.0,0.630253125,0.2763281575621935
1645,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,2.0,0.62987548828125,0.2683132466146556
1646,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,1.0,0.6409515625,0.266765156864338
1647,histogram intersection ,1050,glucose,average_healthy_oxygen_consumption,0.0,0.6340578369140625,0.2606267932582231
1648,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.6386086956521739,0.67579423828125,0.2462749593654936
1649,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.6104347826086957,0.66949501953125,0.2570670586194364
1650,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.5822608695652174,0.6612835205078125,0.2634534379657033
1651,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.5540869565217391,0.63784658203125,0.2749715536854307
1652,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.5259130434782608,0.6428544921875,0.2741931961386135
1653,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.4977391304347826,0.6326080078125,0.2754607100485941
1654,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.4695652173913043,0.630433837890625,0.2742803022582973
1655,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.4413913043478261,0.6346220947265625,0.2720471409241659
1656,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.4132173913043478,0.6355336669921875,0.2711806792149828
1657,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.3850434782608696,0.630472216796875,0.2720719472819159
1658,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.3568695652173913,0.6312279541015625,0.2700190672175096
1659,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.328695652173913,0.6272891357421875,0.2704141391666987
1660,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.3005217391304348,0.6279425537109375,0.2708185349126659
1661,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.2723478260869565,0.626883740234375,0.268575138118526
1662,histogram intersection ,1050,glucose,average_cancer_glucose_absorption,0.2441739130434782,0.6253986572265625,0.2681492141133108
1664,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.4257391304347825,0.5764540283203125,0.2705089395611152
1665,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.4069565217391303,0.6079544677734375,0.2704785772350602
1666,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.3881739130434782,0.6123640625,0.2694474332493947
1667,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.3693913043478261,0.619370947265625,0.2656844374180714
1668,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.3506086956521739,0.617111181640625,0.2679617985839986
1669,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.3318260869565217,0.6161017333984375,0.2693664593706485
1670,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.3130434782608695,0.62083505859375,0.2643484517838236
1671,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.2942608695652173,0.6306114501953125,0.2600354614352007
1672,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.2754782608695652,0.6279122314453125,0.2651947358375884
1673,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.256695652173913,0.6283698486328125,0.265740912654789
1674,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.2379130434782608,0.6272874755859374,0.2653884836817135
1675,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.2191304347826086,0.6283493896484375,0.2637217350358347
1676,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.2003478260869565,0.630999267578125,0.2651734913395785
1677,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.1815652173913043,0.6305295166015625,0.269092253594871
1678,histogram intersection ,1050,glucose,average_healthy_glucose_absorption,0.1627826086956521,0.628710009765625,0.2738437026601339
1680,histogram intersection ,1050,glucose,cell_cycle,27.0,0.2852214599609375,0.2648098122514126
1681,histogram intersection ,1050,glucose,cell_cycle,26.0,0.2930050537109375,0.2690566584862695
1682,histogram intersection ,1050,glucose,cell_cycle,25.0,0.2913500732421875,0.2563401197127342
1683,histogram intersection ,1050,glucose,cell_cycle,24.0,0.3226802001953125,0.2582237114663823
1684,histogram intersection ,1050,glucose,cell_cycle,23.0,0.3590442138671875,0.2627367284575782
1685,histogram intersection ,1050,glucose,cell_cycle,22.0,0.3917052490234375,0.2669153932616016
1686,histogram intersection ,1050,glucose,cell_cycle,21.0,0.425999951171875,0.2738798614192321
1687,histogram intersection ,1050,glucose,cell_cycle,20.0,0.458763037109375,0.2800077921000741
1688,histogram intersection ,1050,glucose,cell_cycle,19.0,0.488244140625,0.2819476910700376
1689,histogram intersection ,1050,glucose,cell_cycle,18.0,0.517901806640625,0.2825137747147447
1690,histogram intersection ,1050,glucose,cell_cycle,17.0,0.5377036376953125,0.2818366324304157
1691,histogram intersection ,1050,glucose,cell_cycle,16.0,0.5619343017578124,0.2812804138425864
1692,histogram intersection ,1050,glucose,cell_cycle,15.0,0.5851447021484375,0.2775569540231545
1693,histogram intersection ,1050,glucose,cell_cycle,14.0,0.5972889404296875,0.2781208010774196
1694,histogram intersection ,1050,glucose,cell_cycle,13.0,0.6088276123046875,0.2751189449402674
1695,histogram intersection ,1050,glucose,cell_cycle,12.0,0.626159423828125,0.2710361769385738
1696,histogram intersection ,1050,glucose,cell_cycle,11.0,0.6413169189453125,0.2635621417865203
1697,histogram intersection ,1050,glucose,cell_cycle,10.0,0.654856201171875,0.2542093934702442
1698,histogram intersection ,1050,glucose,cell_cycle,9.0,0.6627433837890625,0.2493478700525226
1699,histogram intersection ,1050,glucose,cell_cycle,8.0,0.668820556640625,0.2467521367882761
1700,histogram intersection ,1050,glucose,cell_cycle,7.0,0.6869650390625,0.2338563346023583
1701,histogram intersection ,1050,glucose,cell_cycle,6.0,0.6948293701171875,0.229803271623029
1702,histogram intersection ,1050,glucose,cell_cycle,5.0,0.7059428466796875,0.2174093750228854
1703,histogram intersection ,1050,glucose,cell_cycle,4.0,0.7142593017578125,0.2101457851233296
1704,histogram intersection ,1050,glucose,cell_cycle,3.0,0.71927333984375,0.2062948857477179
1705,histogram intersection ,1050,glucose,cell_cycle,2.0,0.7277722900390625,0.1996481666125596
1706,histogram intersection ,1050,glucose,cell_cycle,1.0,0.7275619384765625,0.2076489505848759
1707,histogram intersection ,1050,glucose,cell_cycle,0.0,0.7303297119140625,0.204879153699143
1708,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,23.0,0.6944103759765625,0.2285893737905983
1709,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,22.0,0.627249072265625,0.2853411257330572
1710,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,21.0,0.6721284912109375,0.2686657782518293
1711,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,20.0,0.621733154296875,0.2734702342945254
1712,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,19.0,0.623653173828125,0.2903918916701267
1713,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,18.0,0.64311591796875,0.2619450845542079
1714,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,17.0,0.6211987060546875,0.2728731710699869
1715,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,16.0,0.607819140625,0.2934927829609928
1716,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,15.0,0.6208442138671875,0.2859671567547533
1717,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,14.0,0.622197607421875,0.2678545853055832
1718,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,13.0,0.5982092041015625,0.2807394043578121
1719,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,12.0,0.6095107177734375,0.2697716895686089
1720,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,11.0,0.6229434326171875,0.268830548566611
1721,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,10.0,0.599123876953125,0.2797552856552394
1722,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,9.0,0.5920301025390625,0.2835431049514725
1723,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,8.0,0.5988564697265625,0.2804617792884562
1724,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,7.0,0.6127309814453125,0.2777757847637866
1725,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,6.0,0.603034814453125,0.2883569778247287
1726,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,5.0,0.611941748046875,0.2711916756683692
1727,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,4.0,0.59847724609375,0.2851486820184635
1728,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,3.0,0.6298457763671875,0.2631067550666373
1729,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,2.0,0.5876409912109375,0.2860123052035779
1730,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,1.0,0.6241742919921875,0.2677472901936888
1731,histogram intersection ,1050,oxygen,average_cancer_oxygen_consumption,0.0,0.623026611328125,0.2804767446957518
1732,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,23.0,0.5701525390625,0.2514232884961657
1733,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,22.0,0.6323165283203125,0.245293476959578
1734,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,21.0,0.59627548828125,0.2457050619111051
1735,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,20.0,0.603772998046875,0.2538158444612315
1736,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,19.0,0.610818798828125,0.2406820881944599
1737,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,18.0,0.614373291015625,0.2537667717665523
1738,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,17.0,0.61223076171875,0.2643133599895992
1739,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,16.0,0.598247119140625,0.2630277915573993
1740,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,15.0,0.602218359375,0.2684910728161102
1741,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,14.0,0.62429990234375,0.257969598459162
1742,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,13.0,0.59913857421875,0.2735216733010906
1743,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,12.0,0.607824169921875,0.2765910388376161
1744,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,11.0,0.6238413818359375,0.2667046160527483
1745,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,10.0,0.613210888671875,0.2729576232752583
1746,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,9.0,0.635630419921875,0.2595435640397249
1747,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,8.0,0.613763525390625,0.2781670470220079
1748,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,7.0,0.617164306640625,0.2851320591293756
1749,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,6.0,0.6057962890625,0.2814491867984145
1750,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,5.0,0.613494482421875,0.2800947188535909
1751,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,4.0,0.61820810546875,0.2807287102768415
1752,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,3.0,0.6209468994140624,0.2844026881664147
1753,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,2.0,0.628186865234375,0.2721930410375636
1754,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,1.0,0.6302580078125,0.2828690589964626
1755,histogram intersection ,1050,oxygen,average_healthy_oxygen_consumption,0.0,0.6118206787109375,0.2808635840803546
1756,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.6386086956521739,0.5948430908203125,0.2937134390748394
1757,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.6104347826086957,0.614845068359375,0.2816376800436937
1758,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.5822608695652174,0.6114203369140625,0.2816252750697943
1759,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.5540869565217391,0.6100442626953125,0.2795302472141152
1760,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.5259130434782608,0.6060136962890625,0.2806405729239499
1761,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.4977391304347826,0.6199396484375,0.2752860651066226
1762,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.4695652173913043,0.6106750244140625,0.2789076098176509
1763,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.4413913043478261,0.6130271728515625,0.278431352001983
1764,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.4132173913043478,0.611784619140625,0.2771857991481365
1765,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.3850434782608696,0.61062802734375,0.2769861116411606
1766,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.3568695652173913,0.6161407470703125,0.2734523824340621
1767,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.328695652173913,0.6128956787109375,0.2796037813243204
1768,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.3005217391304348,0.6155739013671875,0.2764121522217762
1769,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.2723478260869565,0.6129092529296875,0.2766448200835635
1770,histogram intersection ,1050,oxygen,average_cancer_glucose_absorption,0.2441739130434782,0.6088638671875,0.28112520789743
1772,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.4257391304347825,0.614144970703125,0.2597544357495603
1773,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.4069565217391303,0.6244213134765625,0.2541847480559663
1774,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.3881739130434782,0.62311083984375,0.2652348034543157
1775,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.3693913043478261,0.616932666015625,0.2683328308661275
1776,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.3506086956521739,0.62312763671875,0.2639012680093174
1777,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.3318260869565217,0.621109619140625,0.2686626188448011
1778,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.3130434782608695,0.6190898681640625,0.2708895930311755
1779,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.2942608695652173,0.6126927490234375,0.2768696791985526
1780,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.2754782608695652,0.61439453125,0.2729107787877906
1781,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.256695652173913,0.6106269287109375,0.277102002947484
1782,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.2379130434782608,0.6084461181640625,0.2798373827226303
1783,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.2191304347826086,0.6163560302734375,0.2757309418206404
1784,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.2003478260869565,0.6157743896484374,0.2742560706538622
1785,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.1815652173913043,0.6161677001953125,0.2768946631550899
1786,histogram intersection ,1050,oxygen,average_healthy_glucose_absorption,0.1627826086956521,0.608422802734375,0.2801547175044724
1788,histogram intersection ,1050,oxygen,cell_cycle,27.0,0.2293110595703125,0.2556365345920193
1789,histogram intersection ,1050,oxygen,cell_cycle,26.0,0.22183310546875,0.2482074041136921
1790,histogram intersection ,1050,oxygen,cell_cycle,25.0,0.235142626953125,0.2436353507994706
1791,histogram intersection ,1050,oxygen,cell_cycle,24.0,0.2612802490234375,0.2439342875772221
1792,histogram intersection ,1050,oxygen,cell_cycle,23.0,0.2939896240234375,0.250466561543803
1793,histogram intersection ,1050,oxygen,cell_cycle,22.0,0.339689111328125,0.2647677761703498
1794,histogram intersection ,1050,oxygen,cell_cycle,21.0,0.374434619140625,0.2741092546168823
1795,histogram intersection ,1050,oxygen,cell_cycle,20.0,0.421322607421875,0.2858429518177144
1796,histogram intersection ,1050,oxygen,cell_cycle,19.0,0.451816796875,0.2903127555876265
